date,county,state,fips,cases,deaths
2020-02-01,Cook,Illinois,17031.0,2,0.0
2020-03-01,Cook,Illinois,17031.0,3,0.0
2020-04-01,Adams,Illinois,17001.0,2,0.0
2020-04-01,Bond,Illinois,17005.0,2,0.0
2020-04-01,Bureau,Illinois,17011.0,2,0.0
2020-04-01,Carroll,Illinois,17015.0,3,1.0
2020-04-01,Champaign,Illinois,17019.0,33,0.0
2020-04-01,Christian,Illinois,17021.0,14,0.0
2020-04-01,Clark,Illinois,17023.0,1,0.0
2020-04-01,Clinton,Illinois,17027.0,8,0.0
2020-04-01,Cook,Illinois,17031.0,5152,95.0
2020-04-01,Crawford,Illinois,17033.0,1,0.0
2020-04-01,Cumberland,Illinois,17035.0,1,0.0
2020-04-01,DeKalb,Illinois,17037.0,14,0.0
2020-04-01,Douglas,Illinois,17041.0,8,0.0
2020-04-01,DuPage,Illinois,17043.0,392,12.0
2020-04-01,Fayette,Illinois,17051.0,2,0.0
2020-04-01,Ford,Illinois,17053.0,1,0.0
2020-04-01,Franklin,Illinois,17055.0,1,0.0
2020-04-01,Grundy,Illinois,17063.0,4,0.0
2020-04-01,Henry,Illinois,17073.0,3,0.0
2020-04-01,Iroquois,Illinois,17075.0,2,0.0
2020-04-01,Jackson,Illinois,17077.0,4,0.0
2020-04-01,Jo Daviess,Illinois,17085.0,3,0.0
2020-04-01,Kane,Illinois,17089.0,142,8.0
2020-04-01,Kankakee,Illinois,17091.0,57,0.0
2020-04-01,Kendall,Illinois,17093.0,27,2.0
2020-04-01,Knox,Illinois,17095.0,1,0.0
2020-04-01,LaSalle,Illinois,17099.0,6,1.0
2020-04-01,Lake,Illinois,17097.0,477,7.0
2020-04-01,Livingston,Illinois,17105.0,5,0.0
2020-04-01,Macon,Illinois,17115.0,2,0.0
2020-04-01,Madison,Illinois,17119.0,25,0.0
2020-04-01,Marion,Illinois,17121.0,2,0.0
2020-04-01,Marshall,Illinois,17123.0,1,0.0
2020-04-01,Massac,Illinois,17127.0,1,0.0
2020-04-01,McHenry,Illinois,17111.0,69,2.0
2020-04-01,McLean,Illinois,17113.0,19,2.0
2020-04-01,Menard,Illinois,17129.0,1,0.0
2020-04-01,Monroe,Illinois,17133.0,3,0.0
2020-04-01,Montgomery,Illinois,17135.0,2,0.0
2020-04-01,Morgan,Illinois,17137.0,5,1.0
2020-04-01,Ogle,Illinois,17141.0,1,0.0
2020-04-01,Peoria,Illinois,17143.0,10,0.0
2020-04-01,Randolph,Illinois,17157.0,7,0.0
2020-04-01,Rock Island,Illinois,17161.0,17,0.0
2020-04-01,Saline,Illinois,17165.0,1,0.0
2020-04-01,Sangamon,Illinois,17167.0,17,2.0
2020-04-01,St. Clair,Illinois,17163.0,53,2.0
2020-04-01,Stephenson,Illinois,17177.0,3,0.0
2020-04-01,Tazewell,Illinois,17179.0,4,0.0
2020-04-01,Unknown,Illinois,,16,0.0
2020-04-01,Vermilion,Illinois,17183.0,1,0.0
2020-04-01,Washington,Illinois,17189.0,1,0.0
2020-04-01,Whiteside,Illinois,17195.0,5,1.0
2020-04-01,Will,Illinois,17197.0,322,9.0
2020-04-01,Williamson,Illinois,17199.0,1,0.0
2020-04-01,Winnebago,Illinois,17201.0,18,1.0
2020-04-01,Woodford,Illinois,17203.0,3,0.0
2020-05-01,Adams,Illinois,17001.0,40,1.0
2020-05-01,Alexander,Illinois,17003.0,3,0.0
2020-05-01,Bond,Illinois,17005.0,6,1.0
2020-05-01,Boone,Illinois,17007.0,113,9.0
2020-05-01,Brown,Illinois,17009.0,1,0.0
2020-05-01,Bureau,Illinois,17011.0,10,0.0
2020-05-01,Calhoun,Illinois,17013.0,1,0.0
2020-05-01,Carroll,Illinois,17015.0,9,2.0
2020-05-01,Cass,Illinois,17017.0,34,0.0
2020-05-01,Champaign,Illinois,17019.0,143,6.0
2020-05-01,Christian,Illinois,17021.0,29,5.0
2020-05-01,Clark,Illinois,17023.0,5,0.0
2020-05-01,Clay,Illinois,17025.0,2,0.0
2020-05-01,Clinton,Illinois,17027.0,110,4.0
2020-05-01,Coles,Illinois,17029.0,22,1.0
2020-05-01,Cook,Illinois,17031.0,38668,1673.0
2020-05-01,Crawford,Illinois,17033.0,10,0.0
2020-05-01,Cumberland,Illinois,17035.0,3,0.0
2020-05-01,De Witt,Illinois,17039.0,3,0.0
2020-05-01,DeKalb,Illinois,17037.0,105,1.0
2020-05-01,Douglas,Illinois,17041.0,16,0.0
2020-05-01,DuPage,Illinois,17043.0,3256,174.0
2020-05-01,Effingham,Illinois,17049.0,5,1.0
2020-05-01,Fayette,Illinois,17051.0,16,2.0
2020-05-01,Ford,Illinois,17053.0,9,1.0
2020-05-01,Franklin,Illinois,17055.0,8,0.0
2020-05-01,Fulton,Illinois,17057.0,3,0.0
2020-05-01,Gallatin,Illinois,17059.0,2,0.0
2020-05-01,Greene,Illinois,17061.0,3,0.0
2020-05-01,Grundy,Illinois,17063.0,37,0.0
2020-05-01,Hamilton,Illinois,17065.0,2,0.0
2020-05-01,Hancock,Illinois,17067.0,6,0.0
2020-05-01,Hardin,Illinois,17069.0,1,0.0
2020-05-01,Henderson,Illinois,17071.0,5,0.0
2020-05-01,Henry,Illinois,17073.0,49,0.0
2020-05-01,Iroquois,Illinois,17075.0,31,0.0
2020-05-01,Jackson,Illinois,17077.0,120,9.0
2020-05-01,Jasper,Illinois,17079.0,44,5.0
2020-05-01,Jefferson,Illinois,17081.0,85,12.0
2020-05-01,Jersey,Illinois,17083.0,12,1.0
2020-05-01,Jo Daviess,Illinois,17085.0,13,0.0
2020-05-01,Johnson,Illinois,17087.0,4,0.0
2020-05-01,Kane,Illinois,17089.0,1677,52.0
2020-05-01,Kankakee,Illinois,17091.0,350,28.0
2020-05-01,Kendall,Illinois,17093.0,281,7.0
2020-05-01,Knox,Illinois,17095.0,47,0.0
2020-05-01,LaSalle,Illinois,17099.0,54,1.0
2020-05-01,Lake,Illinois,17097.0,3766,140.0
2020-05-01,Lawrence,Illinois,17101.0,3,0.0
2020-05-01,Lee,Illinois,17103.0,23,0.0
2020-05-01,Livingston,Illinois,17105.0,20,1.0
2020-05-01,Logan,Illinois,17107.0,7,0.0
2020-05-01,Macon,Illinois,17115.0,109,12.0
2020-05-01,Macoupin,Illinois,17117.0,31,0.0
2020-05-01,Madison,Illinois,17119.0,335,22.0
2020-05-01,Marion,Illinois,17121.0,34,0.0
2020-05-01,Marshall,Illinois,17123.0,4,0.0
2020-05-01,Mason,Illinois,17125.0,12,0.0
2020-05-01,Massac,Illinois,17127.0,4,0.0
2020-05-01,McDonough,Illinois,17109.0,18,0.0
2020-05-01,McHenry,Illinois,17111.0,666,37.0
2020-05-01,McLean,Illinois,17113.0,97,3.0
2020-05-01,Menard,Illinois,17129.0,9,0.0
2020-05-01,Mercer,Illinois,17131.0,8,0.0
2020-05-01,Monroe,Illinois,17133.0,71,10.0
2020-05-01,Montgomery,Illinois,17135.0,26,0.0
2020-05-01,Morgan,Illinois,17137.0,24,1.0
2020-05-01,Moultrie,Illinois,17139.0,5,0.0
2020-05-01,Ogle,Illinois,17141.0,122,2.0
2020-05-01,Peoria,Illinois,17143.0,93,3.0
2020-05-01,Perry,Illinois,17145.0,24,0.0
2020-05-01,Piatt,Illinois,17147.0,7,0.0
2020-05-01,Pike,Illinois,17149.0,1,0.0
2020-05-01,Pulaski,Illinois,17153.0,20,0.0
2020-05-01,Randolph,Illinois,17157.0,164,1.0
2020-05-01,Richland,Illinois,17159.0,3,0.0
2020-05-01,Rock Island,Illinois,17161.0,389,9.0
2020-05-01,Saline,Illinois,17165.0,3,0.0
2020-05-01,Sangamon,Illinois,17167.0,195,12.0
2020-05-01,Schuyler,Illinois,17169.0,1,0.0
2020-05-01,Shelby,Illinois,17173.0,10,1.0
2020-05-01,St. Clair,Illinois,17163.0,492,31.0
2020-05-01,Stark,Illinois,17175.0,1,0.0
2020-05-01,Stephenson,Illinois,17177.0,45,0.0
2020-05-01,Tazewell,Illinois,17179.0,41,3.0
2020-05-01,Union,Illinois,17181.0,19,0.0
2020-05-01,Unknown,Illinois,,363,0.0
2020-05-01,Vermilion,Illinois,17183.0,17,1.0
2020-05-01,Wabash,Illinois,17185.0,1,0.0
2020-05-01,Warren,Illinois,17187.0,70,0.0
2020-05-01,Washington,Illinois,17189.0,10,0.0
2020-05-01,Wayne,Illinois,17191.0,2,0.0
2020-05-01,White,Illinois,17193.0,2,0.0
2020-05-01,Whiteside,Illinois,17195.0,87,6.0
2020-05-01,Will,Illinois,17197.0,2617,158.0
2020-05-01,Williamson,Illinois,17199.0,32,0.0
2020-05-01,Winnebago,Illinois,17201.0,485,14.0
2020-05-01,Woodford,Illinois,17203.0,14,1.0
2020-06-01,Adams,Illinois,17001.0,44,1.0
2020-06-01,Alexander,Illinois,17003.0,8,0.0
2020-06-01,Bond,Illinois,17005.0,12,1.0
2020-06-01,Boone,Illinois,17007.0,463,17.0
2020-06-01,Brown,Illinois,17009.0,10,0.0
2020-06-01,Bureau,Illinois,17011.0,15,1.0
2020-06-01,Calhoun,Illinois,17013.0,1,0.0
2020-06-01,Carroll,Illinois,17015.0,15,2.0
2020-06-01,Cass,Illinois,17017.0,73,0.0
2020-06-01,Champaign,Illinois,17019.0,646,7.0
2020-06-01,Christian,Illinois,17021.0,35,5.0
2020-06-01,Clark,Illinois,17023.0,11,0.0
2020-06-01,Clay,Illinois,17025.0,2,0.0
2020-06-01,Clinton,Illinois,17027.0,186,17.0
2020-06-01,Coles,Illinois,17029.0,127,15.0
2020-06-01,Cook,Illinois,17031.0,78495,3658.0
2020-06-01,Crawford,Illinois,17033.0,11,0.0
2020-06-01,Cumberland,Illinois,17035.0,10,0.0
2020-06-01,De Witt,Illinois,17039.0,4,0.0
2020-06-01,DeKalb,Illinois,17037.0,431,4.0
2020-06-01,Douglas,Illinois,17041.0,28,0.0
2020-06-01,DuPage,Illinois,17043.0,7773,374.0
2020-06-01,Edgar,Illinois,17045.0,1,0.0
2020-06-01,Edwards,Illinois,17047.0,2,0.0
2020-06-01,Effingham,Illinois,17049.0,7,1.0
2020-06-01,Fayette,Illinois,17051.0,21,3.0
2020-06-01,Ford,Illinois,17053.0,20,1.0
2020-06-01,Franklin,Illinois,17055.0,12,0.0
2020-06-01,Fulton,Illinois,17057.0,11,0.0
2020-06-01,Gallatin,Illinois,17059.0,2,0.0
2020-06-01,Greene,Illinois,17061.0,5,0.0
2020-06-01,Grundy,Illinois,17063.0,99,2.0
2020-06-01,Hamilton,Illinois,17065.0,2,0.0
2020-06-01,Hancock,Illinois,17067.0,17,0.0
2020-06-01,Hardin,Illinois,17069.0,1,0.0
2020-06-01,Henderson,Illinois,17071.0,8,0.0
2020-06-01,Henry,Illinois,17073.0,69,0.0
2020-06-01,Iroquois,Illinois,17075.0,132,4.0
2020-06-01,Jackson,Illinois,17077.0,289,10.0
2020-06-01,Jasper,Illinois,17079.0,45,7.0
2020-06-01,Jefferson,Illinois,17081.0,101,16.0
2020-06-01,Jersey,Illinois,17083.0,24,1.0
2020-06-01,Jo Daviess,Illinois,17085.0,32,0.0
2020-06-01,Johnson,Illinois,17087.0,9,0.0
2020-06-01,Kane,Illinois,17089.0,6461,178.0
2020-06-01,Kankakee,Illinois,17091.0,1186,58.0
2020-06-01,Kendall,Illinois,17093.0,832,22.0
2020-06-01,Knox,Illinois,17095.0,101,0.0
2020-06-01,LaSalle,Illinois,17099.0,153,13.0
2020-06-01,Lake,Illinois,17097.0,8456,292.0
2020-06-01,Lawrence,Illinois,17101.0,4,0.0
2020-06-01,Lee,Illinois,17103.0,81,1.0
2020-06-01,Livingston,Illinois,17105.0,34,2.0
2020-06-01,Logan,Illinois,17107.0,11,0.0
2020-06-01,Macon,Illinois,17115.0,194,19.0
2020-06-01,Macoupin,Illinois,17117.0,45,2.0
2020-06-01,Madison,Illinois,17119.0,597,62.0
2020-06-01,Marion,Illinois,17121.0,50,0.0
2020-06-01,Marshall,Illinois,17123.0,5,0.0
2020-06-01,Mason,Illinois,17125.0,18,0.0
2020-06-01,Massac,Illinois,17127.0,7,0.0
2020-06-01,McDonough,Illinois,17109.0,89,11.0
2020-06-01,McHenry,Illinois,17111.0,1608,73.0
2020-06-01,McLean,Illinois,17113.0,220,13.0
2020-06-01,Menard,Illinois,17129.0,20,0.0
2020-06-01,Mercer,Illinois,17131.0,17,0.0
2020-06-01,Monroe,Illinois,17133.0,96,12.0
2020-06-01,Montgomery,Illinois,17135.0,39,0.0
2020-06-01,Morgan,Illinois,17137.0,36,1.0
2020-06-01,Moultrie,Illinois,17139.0,11,0.0
2020-06-01,Ogle,Illinois,17141.0,218,4.0
2020-06-01,Peoria,Illinois,17143.0,241,9.0
2020-06-01,Perry,Illinois,17145.0,41,0.0
2020-06-01,Piatt,Illinois,17147.0,11,0.0
2020-06-01,Pike,Illinois,17149.0,1,0.0
2020-06-01,Pope,Illinois,17151.0,1,0.0
2020-06-01,Pulaski,Illinois,17153.0,56,0.0
2020-06-01,Putnam,Illinois,17155.0,1,0.0
2020-06-01,Randolph,Illinois,17157.0,269,4.0
2020-06-01,Richland,Illinois,17159.0,3,0.0
2020-06-01,Rock Island,Illinois,17161.0,700,27.0
2020-06-01,Saline,Illinois,17165.0,7,0.0
2020-06-01,Sangamon,Illinois,17167.0,356,31.0
2020-06-01,Schuyler,Illinois,17169.0,13,0.0
2020-06-01,Shelby,Illinois,17173.0,16,1.0
2020-06-01,St. Clair,Illinois,17163.0,1257,97.0
2020-06-01,Stark,Illinois,17175.0,3,0.0
2020-06-01,Stephenson,Illinois,17177.0,209,2.0
2020-06-01,Tazewell,Illinois,17179.0,74,5.0
2020-06-01,Union,Illinois,17181.0,155,11.0
2020-06-01,Vermilion,Illinois,17183.0,40,1.0
2020-06-01,Wabash,Illinois,17185.0,5,0.0
2020-06-01,Warren,Illinois,17187.0,117,0.0
2020-06-01,Washington,Illinois,17189.0,18,0.0
2020-06-01,Wayne,Illinois,17191.0,9,1.0
2020-06-01,White,Illinois,17193.0,2,0.0
2020-06-01,Whiteside,Illinois,17195.0,143,13.0
2020-06-01,Will,Illinois,17197.0,5641,279.0
2020-06-01,Williamson,Illinois,17199.0,67,2.0
2020-06-01,Winnebago,Illinois,17201.0,2290,63.0
2020-06-01,Woodford,Illinois,17203.0,22,2.0
2020-07-01,Adams,Illinois,17001.0,93,1.0
2020-07-01,Alexander,Illinois,17003.0,22,0.0
2020-07-01,Bond,Illinois,17005.0,13,1.0
2020-07-01,Boone,Illinois,17007.0,595,21.0
2020-07-01,Brown,Illinois,17009.0,10,0.0
2020-07-01,Bureau,Illinois,17011.0,29,2.0
2020-07-01,Calhoun,Illinois,17013.0,1,0.0
2020-07-01,Carroll,Illinois,17015.0,21,2.0
2020-07-01,Cass,Illinois,17017.0,130,2.0
2020-07-01,Champaign,Illinois,17019.0,890,12.0
2020-07-01,Christian,Illinois,17021.0,43,5.0
2020-07-01,Clark,Illinois,17023.0,14,0.0
2020-07-01,Clay,Illinois,17025.0,2,0.0
2020-07-01,Clinton,Illinois,17027.0,237,17.0
2020-07-01,Coles,Illinois,17029.0,170,17.0
2020-07-01,Cook,Illinois,17031.0,90911,4581.0
2020-07-01,Crawford,Illinois,17033.0,18,0.0
2020-07-01,Cumberland,Illinois,17035.0,12,0.0
2020-07-01,De Witt,Illinois,17039.0,6,0.0
2020-07-01,DeKalb,Illinois,17037.0,586,18.0
2020-07-01,Douglas,Illinois,17041.0,52,0.0
2020-07-01,DuPage,Illinois,17043.0,9086,472.0
2020-07-01,Edgar,Illinois,17045.0,10,0.0
2020-07-01,Edwards,Illinois,17047.0,2,0.0
2020-07-01,Effingham,Illinois,17049.0,12,1.0
2020-07-01,Fayette,Illinois,17051.0,23,3.0
2020-07-01,Ford,Illinois,17053.0,33,1.0
2020-07-01,Franklin,Illinois,17055.0,22,0.0
2020-07-01,Fulton,Illinois,17057.0,15,0.0
2020-07-01,Gallatin,Illinois,17059.0,2,0.0
2020-07-01,Greene,Illinois,17061.0,9,0.0
2020-07-01,Grundy,Illinois,17063.0,167,4.0
2020-07-01,Hamilton,Illinois,17065.0,5,0.0
2020-07-01,Hancock,Illinois,17067.0,19,1.0
2020-07-01,Hardin,Illinois,17069.0,1,0.0
2020-07-01,Henderson,Illinois,17071.0,8,0.0
2020-07-01,Henry,Illinois,17073.0,88,1.0
2020-07-01,Iroquois,Illinois,17075.0,157,5.0
2020-07-01,Jackson,Illinois,17077.0,332,19.0
2020-07-01,Jasper,Illinois,17079.0,46,7.0
2020-07-01,Jefferson,Illinois,17081.0,107,17.0
2020-07-01,Jersey,Illinois,17083.0,35,1.0
2020-07-01,Jo Daviess,Illinois,17085.0,44,1.0
2020-07-01,Johnson,Illinois,17087.0,20,0.0
2020-07-01,Kane,Illinois,17089.0,7792,272.0
2020-07-01,Kankakee,Illinois,17091.0,1367,65.0
2020-07-01,Kendall,Illinois,17093.0,1013,23.0
2020-07-01,Knox,Illinois,17095.0,132,0.0
2020-07-01,LaSalle,Illinois,17099.0,219,17.0
2020-07-01,Lake,Illinois,17097.0,9761,418.0
2020-07-01,Lawrence,Illinois,17101.0,7,0.0
2020-07-01,Lee,Illinois,17103.0,97,2.0
2020-07-01,Livingston,Illinois,17105.0,45,2.0
2020-07-01,Logan,Illinois,17107.0,15,0.0
2020-07-01,Macon,Illinois,17115.0,231,22.0
2020-07-01,Macoupin,Illinois,17117.0,52,3.0
2020-07-01,Madison,Illinois,17119.0,960,69.0
2020-07-01,Marion,Illinois,17121.0,66,0.0
2020-07-01,Marshall,Illinois,17123.0,8,0.0
2020-07-01,Mason,Illinois,17125.0,22,0.0
2020-07-01,Massac,Illinois,17127.0,13,0.0
2020-07-01,McDonough,Illinois,17109.0,101,15.0
2020-07-01,McHenry,Illinois,17111.0,2061,97.0
2020-07-01,McLean,Illinois,17113.0,261,13.0
2020-07-01,Menard,Illinois,17129.0,25,0.0
2020-07-01,Mercer,Illinois,17131.0,20,0.0
2020-07-01,Monroe,Illinois,17133.0,127,13.0
2020-07-01,Montgomery,Illinois,17135.0,44,0.0
2020-07-01,Morgan,Illinois,17137.0,128,3.0
2020-07-01,Moultrie,Illinois,17139.0,18,0.0
2020-07-01,Ogle,Illinois,17141.0,273,4.0
2020-07-01,Peoria,Illinois,17143.0,499,28.0
2020-07-01,Perry,Illinois,17145.0,54,1.0
2020-07-01,Piatt,Illinois,17147.0,20,0.0
2020-07-01,Pike,Illinois,17149.0,2,0.0
2020-07-01,Pope,Illinois,17151.0,1,0.0
2020-07-01,Pulaski,Illinois,17153.0,76,0.0
2020-07-01,Putnam,Illinois,17155.0,1,0.0
2020-07-01,Randolph,Illinois,17157.0,287,7.0
2020-07-01,Richland,Illinois,17159.0,4,0.0
2020-07-01,Rock Island,Illinois,17161.0,975,29.0
2020-07-01,Saline,Illinois,17165.0,9,0.0
2020-07-01,Sangamon,Illinois,17167.0,435,34.0
2020-07-01,Schuyler,Illinois,17169.0,13,0.0
2020-07-01,Shelby,Illinois,17173.0,18,1.0
2020-07-01,St. Clair,Illinois,17163.0,2133,138.0
2020-07-01,Stark,Illinois,17175.0,3,0.0
2020-07-01,Stephenson,Illinois,17177.0,274,5.0
2020-07-01,Tazewell,Illinois,17179.0,137,8.0
2020-07-01,Union,Illinois,17181.0,191,19.0
2020-07-01,Unknown,Illinois,,1053,201.0
2020-07-01,Vermilion,Illinois,17183.0,66,2.0
2020-07-01,Wabash,Illinois,17185.0,22,0.0
2020-07-01,Warren,Illinois,17187.0,138,0.0
2020-07-01,Washington,Illinois,17189.0,20,0.0
2020-07-01,Wayne,Illinois,17191.0,14,1.0
2020-07-01,White,Illinois,17193.0,5,0.0
2020-07-01,Whiteside,Illinois,17195.0,191,15.0
2020-07-01,Will,Illinois,17197.0,6744,320.0
2020-07-01,Williamson,Illinois,17199.0,120,4.0
2020-07-01,Winnebago,Illinois,17201.0,3046,95.0
2020-07-01,Woodford,Illinois,17203.0,34,2.0
2020-08-01,Adams,Illinois,17001.0,410,3.0
2020-08-01,Alexander,Illinois,17003.0,36,0.0
2020-08-01,Bond,Illinois,17005.0,49,2.0
2020-08-01,Boone,Illinois,17007.0,727,23.0
2020-08-01,Brown,Illinois,17009.0,13,0.0
2020-08-01,Bureau,Illinois,17011.0,132,2.0
2020-08-01,Calhoun,Illinois,17013.0,7,0.0
2020-08-01,Carroll,Illinois,17015.0,44,3.0
2020-08-01,Cass,Illinois,17017.0,198,11.0
2020-08-01,Champaign,Illinois,17019.0,1513,19.0
2020-08-01,Christian,Illinois,17021.0,111,5.0
2020-08-01,Clark,Illinois,17023.0,66,0.0
2020-08-01,Clay,Illinois,17025.0,13,0.0
2020-08-01,Clinton,Illinois,17027.0,333,17.0
2020-08-01,Coles,Illinois,17029.0,385,19.0
2020-08-01,Cook,Illinois,17031.0,106131,4888.0
2020-08-01,Crawford,Illinois,17033.0,29,0.0
2020-08-01,Cumberland,Illinois,17035.0,46,2.0
2020-08-01,De Witt,Illinois,17039.0,27,0.0
2020-08-01,DeKalb,Illinois,17037.0,836,29.0
2020-08-01,Douglas,Illinois,17041.0,102,2.0
2020-08-01,DuPage,Illinois,17043.0,11380,510.0
2020-08-01,Edgar,Illinois,17045.0,25,0.0
2020-08-01,Edwards,Illinois,17047.0,13,0.0
2020-08-01,Effingham,Illinois,17049.0,95,1.0
2020-08-01,Fayette,Illinois,17051.0,54,3.0
2020-08-01,Ford,Illinois,17053.0,39,1.0
2020-08-01,Franklin,Illinois,17055.0,118,0.0
2020-08-01,Fulton,Illinois,17057.0,25,0.0
2020-08-01,Gallatin,Illinois,17059.0,43,0.0
2020-08-01,Greene,Illinois,17061.0,19,0.0
2020-08-01,Grundy,Illinois,17063.0,274,5.0
2020-08-01,Hamilton,Illinois,17065.0,20,0.0
2020-08-01,Hancock,Illinois,17067.0,30,1.0
2020-08-01,Hardin,Illinois,17069.0,16,0.0
2020-08-01,Henderson,Illinois,17071.0,9,0.0
2020-08-01,Henry,Illinois,17073.0,195,1.0
2020-08-01,Iroquois,Illinois,17075.0,245,7.0
2020-08-01,Jackson,Illinois,17077.0,631,19.0
2020-08-01,Jasper,Illinois,17079.0,51,7.0
2020-08-01,Jefferson,Illinois,17081.0,184,17.0
2020-08-01,Jersey,Illinois,17083.0,65,1.0
2020-08-01,Jo Daviess,Illinois,17085.0,112,1.0
2020-08-01,Johnson,Illinois,17087.0,55,0.0
2020-08-01,Kane,Illinois,17089.0,9218,298.0
2020-08-01,Kankakee,Illinois,17091.0,1741,68.0
2020-08-01,Kendall,Illinois,17093.0,1329,24.0
2020-08-01,Knox,Illinois,17095.0,251,1.0
2020-08-01,LaSalle,Illinois,17099.0,497,18.0
2020-08-01,Lake,Illinois,17097.0,11952,440.0
2020-08-01,Lawrence,Illinois,17101.0,40,0.0
2020-08-01,Lee,Illinois,17103.0,146,2.0
2020-08-01,Livingston,Illinois,17105.0,92,2.0
2020-08-01,Logan,Illinois,17107.0,85,0.0
2020-08-01,Macon,Illinois,17115.0,450,23.0
2020-08-01,Macoupin,Illinois,17117.0,131,3.0
2020-08-01,Madison,Illinois,17119.0,2137,72.0
2020-08-01,Marion,Illinois,17121.0,132,0.0
2020-08-01,Marshall,Illinois,17123.0,21,0.0
2020-08-01,Mason,Illinois,17125.0,42,0.0
2020-08-01,Massac,Illinois,17127.0,34,0.0
2020-08-01,McDonough,Illinois,17109.0,125,15.0
2020-08-01,McHenry,Illinois,17111.0,2934,114.0
2020-08-01,McLean,Illinois,17113.0,552,15.0
2020-08-01,Menard,Illinois,17129.0,45,0.0
2020-08-01,Mercer,Illinois,17131.0,68,0.0
2020-08-01,Monroe,Illinois,17133.0,270,13.0
2020-08-01,Montgomery,Illinois,17135.0,141,5.0
2020-08-01,Morgan,Illinois,17137.0,189,5.0
2020-08-01,Moultrie,Illinois,17139.0,52,0.0
2020-08-01,Ogle,Illinois,17141.0,378,5.0
2020-08-01,Peoria,Illinois,17143.0,1280,34.0
2020-08-01,Perry,Illinois,17145.0,101,1.0
2020-08-01,Piatt,Illinois,17147.0,40,0.0
2020-08-01,Pike,Illinois,17149.0,13,0.0
2020-08-01,Pope,Illinois,17151.0,7,0.0
2020-08-01,Pulaski,Illinois,17153.0,90,0.0
2020-08-01,Putnam,Illinois,17155.0,7,0.0
2020-08-01,Randolph,Illinois,17157.0,422,7.0
2020-08-01,Richland,Illinois,17159.0,12,0.0
2020-08-01,Rock Island,Illinois,17161.0,1575,31.0
2020-08-01,Saline,Illinois,17165.0,105,1.0
2020-08-01,Sangamon,Illinois,17167.0,986,34.0
2020-08-01,Schuyler,Illinois,17169.0,15,0.0
2020-08-01,Scott,Illinois,17171.0,10,0.0
2020-08-01,Shelby,Illinois,17173.0,56,1.0
2020-08-01,St. Clair,Illinois,17163.0,3862,156.0
2020-08-01,Stark,Illinois,17175.0,7,0.0
2020-08-01,Stephenson,Illinois,17177.0,313,6.0
2020-08-01,Tazewell,Illinois,17179.0,361,8.0
2020-08-01,Union,Illinois,17181.0,296,21.0
2020-08-01,Unknown,Illinois,,1256,197.0
2020-08-01,Vermilion,Illinois,17183.0,200,2.0
2020-08-01,Wabash,Illinois,17185.0,30,0.0
2020-08-01,Warren,Illinois,17187.0,180,0.0
2020-08-01,Washington,Illinois,17189.0,56,0.0
2020-08-01,Wayne,Illinois,17191.0,43,1.0
2020-08-01,White,Illinois,17193.0,57,0.0
2020-08-01,Whiteside,Illinois,17195.0,323,16.0
2020-08-01,Will,Illinois,17197.0,8502,339.0
2020-08-01,Williamson,Illinois,17199.0,315,5.0
2020-08-01,Winnebago,Illinois,17201.0,3663,122.0
2020-08-01,Woodford,Illinois,17203.0,91,3.0
2020-09-01,Adams,Illinois,17001.0,786,9.0
2020-09-01,Alexander,Illinois,17003.0,44,0.0
2020-09-01,Bond,Illinois,17005.0,154,3.0
2020-09-01,Boone,Illinois,17007.0,873,23.0
2020-09-01,Brown,Illinois,17009.0,20,0.0
2020-09-01,Bureau,Illinois,17011.0,378,9.0
2020-09-01,Calhoun,Illinois,17013.0,26,0.0
2020-09-01,Carroll,Illinois,17015.0,135,4.0
2020-09-01,Cass,Illinois,17017.0,299,11.0
2020-09-01,Champaign,Illinois,17019.0,2498,20.0
2020-09-01,Christian,Illinois,17021.0,244,6.0
2020-09-01,Clark,Illinois,17023.0,116,2.0
2020-09-01,Clay,Illinois,17025.0,84,0.0
2020-09-01,Clinton,Illinois,17027.0,740,17.0
2020-09-01,Coles,Illinois,17029.0,986,22.0
2020-09-01,Cook,Illinois,17031.0,126992,5069.0
2020-09-01,Crawford,Illinois,17033.0,80,0.0
2020-09-01,Cumberland,Illinois,17035.0,140,3.0
2020-09-01,De Witt,Illinois,17039.0,44,1.0
2020-09-01,DeKalb,Illinois,17037.0,1177,36.0
2020-09-01,Douglas,Illinois,17041.0,223,5.0
2020-09-01,DuPage,Illinois,17043.0,14679,534.0
2020-09-01,Edgar,Illinois,17045.0,84,0.0
2020-09-01,Edwards,Illinois,17047.0,42,0.0
2020-09-01,Effingham,Illinois,17049.0,549,1.0
2020-09-01,Fayette,Illinois,17051.0,172,3.0
2020-09-01,Ford,Illinois,17053.0,71,2.0
2020-09-01,Franklin,Illinois,17055.0,345,1.0
2020-09-01,Fulton,Illinois,17057.0,89,0.0
2020-09-01,Gallatin,Illinois,17059.0,63,2.0
2020-09-01,Greene,Illinois,17061.0,115,1.0
2020-09-01,Grundy,Illinois,17063.0,483,5.0
2020-09-01,Hamilton,Illinois,17065.0,45,0.0
2020-09-01,Hancock,Illinois,17067.0,140,2.0
2020-09-01,Hardin,Illinois,17069.0,19,0.0
2020-09-01,Henderson,Illinois,17071.0,45,0.0
2020-09-01,Henry,Illinois,17073.0,468,1.0
